year,country_id,country,region,latitude,longitude,success,suicide,attack_type,target_type,gname,weapon_type,nperps,nkill,nkillus,nkillter,nwound
2014,95,Iraq,Middle East & North Africa,33.332284,43.793237,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0.62
2014,95,Iraq,Middle East & North Africa,33.345575,43.78367,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0.62
2014,95,Iraq,Middle East & North Africa,33.35,43.783333,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0.63
2014,95,Iraq,Middle East & North Africa,33.362276,43.807585,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0.63
2014,95,Iraq,Middle East & North Africa,33.355425,43.789649,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0.63
2014,95,Iraq,Middle East & North Africa,33.36296,43.777689,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0.63
2014,4,Afghanistan,South Asia,32.106419,66.906773,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
2014,4,Afghanistan,South Asia,32.106111,66.906944,1,0,Bombing/Explosion,Transportation,Taliban,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,25.129201,62.32313,1,0,Armed Assault,Military,Unknown,Firearms,-99,2,0,0,0
2014,153,Pakistan,South Asia,33.819255,72.689125,1,0,Armed Assault,Business,Unknown,Firearms,2,1,0,0,0
2014,137,Mozambique,Sub-Saharan Africa,-16.136944,38.486667,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Mozambique National Resistance Movement (MNR),Firearms,-99,0,0,0,0
2014,4,Afghanistan,South Asia,30.961249,66.434992,1,1,Bombing/Explosion,Police,Taliban,Explosives/Bombs/Dynamite,5,8,0,5,5
2014,45,Colombia,South America,1.65919,-78.74717,1,0,Bombing/Explosion,Police,Revolutionary Armed Forces of Colombia (FARC),Explosives/Bombs/Dynamite,-99,2,0,2,8
2014,4,Afghanistan,South Asia,34.3425,61.746667,1,0,Hostage Taking (Kidnapping),NGO,Taliban,Firearms,-99,,0,0,
2014,205,Thailand,Southeast Asia,6.179297,101.828625,1,0,Bombing/Explosion,Transportation,Separatists,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,205,Thailand,Southeast Asia,6.292703,101.71388,1,0,Bombing/Explosion,Transportation,Separatists,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,182,Somalia,Sub-Saharan Africa,2.027799,45.275981,1,0,Bombing/Explosion,Military,Al-Shabaab,Explosives/Bombs/Dynamite,-99,,0,0,
2014,229,Democratic Republic of the Congo,Sub-Saharan Africa,3.561158,28.773339,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Lord's Resistance Army (LRA),Firearms,-99,0,0,0,0
2014,153,Pakistan,South Asia,27.4023,66.391439,1,0,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,228,Yemen,Middle East & North Africa,13.98899,45.577114,1,0,Armed Assault,Military,Al-Qa`ida in the Arabian Peninsula (AQAP),Firearms,-99,3,0,0,2
2014,228,Yemen,Middle East & North Africa,14.327034,47.449356,1,0,Armed Assault,Military,Al-Qa`ida in the Arabian Peninsula (AQAP),Firearms,-99,10,0,5,
2014,228,Yemen,Middle East & North Africa,14.794084,46.517783,1,0,Armed Assault,Military,Al-Qa`ida in the Arabian Peninsula (AQAP),Firearms,-99,8,0,5,
2014,228,Yemen,Middle East & North Africa,14.538952,49.125684,1,0,Assassination,Government (General),Unknown,Firearms,2,1,0,0,0
2014,4,Afghanistan,South Asia,34.533043,69.166448,1,0,Bombing/Explosion,Military,Taliban,Explosives/Bombs/Dynamite,-99,1,0,0,2
2014,160,Philippines,Southeast Asia,7.822238,123.230397,1,0,Armed Assault,Police,New People's Army (NPA),Firearms,6,0,0,0,1
2014,160,Philippines,Southeast Asia,6.920834,124.453332,0,0,Bombing/Explosion,Unknown,Bangsamoro Islamic Freedom Movement (BIFM),Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,228,Yemen,Middle East & North Africa,12.799936,45.033136,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,228,Yemen,Middle East & North Africa,12.799936,45.033136,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,33.999794,71.394215,1,0,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,1,0
2014,153,Pakistan,South Asia,34.079722,71.193889,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,200,Syria,Middle East & North Africa,35.648056,36.677354,1,0,Bombing/Explosion,Military,Islamic Front (Syria),Explosives/Bombs/Dynamite,-99,20,0,0,
2014,153,Pakistan,South Asia,34.57908,71.412819,1,0,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,33.550053,68.416567,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
2014,4,Afghanistan,South Asia,36.669521,69.130377,1,0,Bombing/Explosion,Police,Taliban,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,209,Turkey,Middle East & North Africa,37.516389,42.461111,1,0,Hostage Taking (Kidnapping),Business,Kurdistan Workers' Party (PKK),Unknown,-99,,0,0,
2014,200,Syria,Middle East & North Africa,36.226239,37.46814,1,0,Hostage Taking (Kidnapping),Journalists & Media,Unknown,Firearms,-99,0,0,0,2
2014,229,Democratic Republic of the Congo,Sub-Saharan Africa,3.902711,28.375413,1,0,Armed Assault,Military,Lord's Resistance Army (LRA),Firearms,-99,0,0,0,2
2014,153,Pakistan,South Asia,28.242543,69.18349,1,0,Armed Assault,Military,Unknown,Firearms,-99,2,0,0,0
2014,167,Russia,Eastern Europe,43.05165,47.431203,1,0,Armed Assault,Police,Muslim Fundamentalists,Firearms,-99,3,0,0,7
2014,41,Central African Republic,Sub-Saharan Africa,6.318537,19.078014,1,0,Armed Assault,Private Citizens & Property,Seleka,Firearms,-99,31,0,10,
2014,183,South Africa,Sub-Saharan Africa,-33.985833,18.500278,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,31.51716,64.114227,1,0,Armed Assault,Police,Taliban,Firearms,-99,2,0,0,2
2014,41,Central African Republic,Sub-Saharan Africa,4.366667,18.583333,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,2,0,0,0,2
2014,95,Iraq,Middle East & North Africa,34.275278,44.538333,1,0,Armed Assault,Police,Unknown,Firearms,-99,8,0,0,3
2014,95,Iraq,Middle East & North Africa,33.061667,44.354167,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,3,0,0,0
2014,95,Iraq,Middle East & North Africa,33.633158,42.816583,1,1,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,1,3,0,1,4
2014,95,Iraq,Middle East & North Africa,33.999442,44.362669,1,0,Armed Assault,Police,Unknown,Firearms,-99,2,0,0,3
2014,95,Iraq,Middle East & North Africa,34.599883,43.683333,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,0
2014,95,Iraq,Middle East & North Africa,34.599883,43.683333,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,95,Iraq,Middle East & North Africa,33.291713,44.065372,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,4
2014,4,Afghanistan,South Asia,33.969167,68.944722,1,0,Armed Assault,Police,Taliban,Firearms,-99,10,0,7,2
2014,147,Nigeria,Sub-Saharan Africa,10.869205,12.847621,1,0,Armed Assault,Military,Boko Haram,Firearms,-99,4,0,,0
2014,147,Nigeria,Sub-Saharan Africa,10.894083,10.380403,1,0,Facility/Infrastructure Attack,Educational Institution,Unknown,Firearms,30,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,10.894083,10.380403,1,0,Facility/Infrastructure Attack,Educational Institution,Unknown,Firearms,30,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,10.894083,10.380403,1,0,Facility/Infrastructure Attack,Telecommunication,Unknown,Firearms,30,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,10.152778,8.633611,1,0,Armed Assault,Private Citizens & Property,Fulani Militants,Melee,-99,1,0,0,5
2014,92,India,South Asia,24.820028,93.950122,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,92,India,South Asia,24.789417,93.924015,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,31.979167,67.051111,0,0,Assassination,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,15,0,0,0,0
2014,153,Pakistan,South Asia,31.538448,74.303021,1,0,Armed Assault,Business,Unknown,Firearms,4,1,0,0,0
2014,121,Malaysia,Southeast Asia,2.724812,101.94057,1,0,Unknown,Religious Figures/Institutions,Unknown,Unknown,-99,0,0,0,2
2014,92,India,South Asia,18.343586,81.882528,1,0,Bombing/Explosion,Military,Maoists,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,50.449152,30.525386,0,0,Assassination,Private Citizens & Property,Unknown,Firearms,-99,0,0,0,1
2014,92,India,South Asia,24.596055,93.36823,1,0,Armed Assault,Military,People's Liberation Army (India),Firearms,-99,0,0,0,2
2014,153,Pakistan,South Asia,26.962583,64.102083,1,0,Unarmed Assault,Educational Institution,Tanzeem al-Islami al-Furqan,Incendiary,-99,0,0,0,1
2014,92,India,South Asia,19.10747,81.969164,1,0,Facility/Infrastructure Attack,Transportation,Maoists,Sabotage Equipment,-99,0,0,0,0
2014,182,Somalia,Sub-Saharan Africa,2.084016,45.207658,1,0,Armed Assault,Military,Al-Shabaab,Explosives/Bombs/Dynamite,-99,4,0,,5
2014,113,Libya,Middle East & North Africa,30.75,20.216667,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,113,Libya,Middle East & North Africa,32.116059,20.067848,1,0,Armed Assault,Military,Unknown,Firearms,-99,2,0,0,0
2014,113,Libya,Middle East & North Africa,32.116059,20.067848,1,0,Armed Assault,Religious Figures/Institutions,Unknown,Firearms,-99,1,0,0,0
2014,153,Pakistan,South Asia,33.597896,73.044039,1,0,Bombing/Explosion,Business,Balochistan Liberation United Front (BLUF),Explosives/Bombs/Dynamite,-99,0,0,0,16
2014,95,Iraq,Middle East & North Africa,33.29867,44.4232,1,1,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,1,3,0,1,8
2014,95,Iraq,Middle East & North Africa,33.29867,44.4232,1,1,Bombing/Explosion,Government (General),Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,1,4,0,1,6
2014,95,Iraq,Middle East & North Africa,36.305896,43.136478,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,95,Iraq,Middle East & North Africa,36.359748,43.136273,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,95,Iraq,Middle East & North Africa,34.928864,43.492923,1,0,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,95,Iraq,Middle East & North Africa,30.036831,47.925757,1,0,Armed Assault,Military,Unknown,Firearms,-99,2,0,0,0
2014,95,Iraq,Middle East & North Africa,33.092049,44.269378,1,0,Armed Assault,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Firearms,-99,5,0,0,0
2014,95,Iraq,Middle East & North Africa,33.85,44.233333,1,0,Armed Assault,Military,Unknown,Firearms,-99,5,0,0,0
2014,4,Afghanistan,South Asia,34.369722,63.176389,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,10
2014,4,Afghanistan,South Asia,31.81657,64.550021,0,0,Unknown,Police,Taliban,Unknown,10,10,0,10,
2014,209,Turkey,Middle East & North Africa,37.444869,43.750247,1,0,Armed Assault,Military,Kurdistan Workers' Party (PKK),Firearms,-99,0,0,0,1
2014,205,Thailand,Southeast Asia,13.756657,100.501863,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,10.5
2014,205,Thailand,Southeast Asia,13.777876,100.572473,1,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,-99,2,0,0,10.5
2014,160,Philippines,Southeast Asia,12.0668,124.5962,1,0,Assassination,Government (General),Unknown,Firearms,3,1,0,0,2
2014,200,Syria,Middle East & North Africa,36.617936,37.077466,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,43,0,0,81
2014,167,Russia,Eastern Europe,43.159043,46.965457,1,0,Hostage Taking (Kidnapping),Religious Figures/Institutions,Unknown,Unknown,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,33.389978,44.460547,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,8,0,0,17
2014,200,Syria,Middle East & North Africa,36.214839,37.152679,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,3,0,0,20
2014,200,Syria,Middle East & North Africa,35.336,40.145,1,0,Armed Assault,NGO,Unknown,Firearms,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,34.929167,43.493056,1,0,Armed Assault,Military,Unknown,Firearms,-99,1,0,0,1
2014,147,Nigeria,Sub-Saharan Africa,11.722177,13.282767,1,0,Armed Assault,Private Citizens & Property,Boko Haram,Firearms,-99,2,0,0,9
2014,147,Nigeria,Sub-Saharan Africa,8.884813,7.231787,1,0,Armed Assault,Private Citizens & Property,Fulani Militants,Firearms,-99,0,0,0,0
2014,160,Philippines,Southeast Asia,7.823176,124.419824,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,48.936389,24.154722,1,0,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,48.936389,24.154722,1,0,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,92,India,South Asia,26.364676,90.18345,0,0,Bombing/Explosion,Transportation,Kamtapur Liberation Organization (KLO),Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.362459,43.763332,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0.66,0,0,1.66
2014,95,Iraq,Middle East & North Africa,33.362276,43.807585,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0.66,0,0,1.66
2014,95,Iraq,Middle East & North Africa,33.366549,43.791443,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0.67,0,0,1.67
2014,95,Iraq,Middle East & North Africa,33.345575,43.78367,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0.67,0,0,1.67
2014,95,Iraq,Middle East & North Africa,33.332284,43.793237,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0.67,0,0,1.67
2014,95,Iraq,Middle East & North Africa,33.355425,43.789649,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0.67,0,0,1.67
2014,95,Iraq,Middle East & North Africa,33.462707,44.157787,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,6
2014,147,Nigeria,Sub-Saharan Africa,5.037647,7.912421,1,0,Armed Assault,Educational Institution,Unknown,Firearms,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,47.097936,37.542895,0,0,Armed Assault,Military,Donetsk People's Republic,Firearms,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,49.993323,36.231486,1,0,Armed Assault,Military,Unknown,Firearms,-99,0,0,0,2
2014,147,Nigeria,Sub-Saharan Africa,6.458927,3.387733,0,0,Bombing/Explosion,Business,Boko Haram,Explosives/Bombs/Dynamite,1,0,0,0,0
2014,153,Pakistan,South Asia,34.778444,72.375791,1,0,Armed Assault,Terrorists/Non-State Militia,Unknown,Firearms,2,1,0,0,0
2014,113,Libya,Middle East & North Africa,32.80821,13.149527,0,0,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,Firearms,-99,0,0,0,0
2014,113,Libya,Middle East & North Africa,32.116059,20.067848,0,0,Assassination,Journalists & Media,Unknown,Firearms,-99,0,0,0,0
2014,104,Kenya,Sub-Saharan Africa,-1.290063,36.82181,1,0,Bombing/Explosion,Transportation,Al-Shabaab,Explosives/Bombs/Dynamite,-99,10,0,0,70
2014,4,Afghanistan,South Asia,34.2,70.798333,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,1,1,0,0,27
2014,4,Afghanistan,South Asia,36.683561,69.118082,0,0,Assassination,Government (Diplomatic),Unknown,Firearms,-99,0,0,0,1
2014,229,Democratic Republic of the Congo,Sub-Saharan Africa,4.066409,28.67506,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Lord's Resistance Army (LRA),Unknown,-99,0,0,0,0
2014,153,Pakistan,South Asia,32.98215,70.608264,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,7
2014,113,Libya,Middle East & North Africa,32.116059,20.067848,1,0,Bombing/Explosion,Terrorists/Non-State Militia,Haftar Militia,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,36.3401,43.130225,1,1,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,1,3,0,1,4
2014,95,Iraq,Middle East & North Africa,33.850462,42.549981,1,0,Bombing/Explosion,Police,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.24637,44.02548,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,4,0,0,2
2014,95,Iraq,Middle East & North Africa,34.503636,43.757174,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,5
2014,95,Iraq,Middle East & North Africa,33.666343,44.380187,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,4
2014,95,Iraq,Middle East & North Africa,31.990204,44.924595,0,0,Assassination,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,,,1,0,Assassination,Terrorists/Non-State Militia,Unknown,Firearms,-99,2,0,0,0
2014,95,Iraq,Middle East & North Africa,36.33978,43.129724,1,0,Assassination,Government (General),Unknown,Firearms,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,33.795835,44.675348,1,0,Armed Assault,Government (General),Unknown,Firearms,-99,2,0,0,1
2014,95,Iraq,Middle East & North Africa,34.049722,44.100556,1,0,Armed Assault,Terrorists/Non-State Militia,Unknown,Firearms,-99,3,0,0,4
2014,95,Iraq,Middle East & North Africa,32.677952,44.647629,1,0,Hostage Taking (Kidnapping),Military,Unknown,Firearms,-99,,0,0,
2014,95,Iraq,Middle East & North Africa,33.292463,44.065384,1,0,Armed Assault,Other,Unknown,Firearms,-99,1,0,0,0
2014,209,Turkey,Middle East & North Africa,39.115273,39.569023,1,0,Armed Assault,Military,Kurdistan Workers' Party (PKK),Firearms,-99,0,0,0,2
2014,4,Afghanistan,South Asia,34.660296,61.108277,1,0,Bombing/Explosion,Religious Figures/Institutions,Taliban,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,34.660296,61.108277,1,0,Bombing/Explosion,Police,Taliban,Explosives/Bombs/Dynamite,-99,1,0,0,4
2014,160,Philippines,Southeast Asia,7.665968,126.084695,1,0,Bombing/Explosion,Business,New People's Army (NPA),Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,34.533352,69.16662,1,0,Facility/Infrastructure Attack,Utilities,Taliban,Firearms,-99,0,0,0,0
2014,104,Kenya,Sub-Saharan Africa,1.748715,40.058538,1,0,Armed Assault,Military,Al-Shabaab,Firearms,-99,0,0,0,2
2014,138,Myanmar,Southeast Asia,22.933333,97.75,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,138,Myanmar,Southeast Asia,22.933333,97.75,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,113,Libya,Middle East & North Africa,32.107787,20.086051,1,0,Hostage Taking (Kidnapping),Military,Muslim Fundamentalists,Unknown,-99,,0,0,0
2014,113,Libya,Middle East & North Africa,32.09956,20.089478,1,0,Unknown,Military,Haftar Militia,Unknown,-99,37,0,,70
2014,113,Libya,Middle East & North Africa,32.09956,20.089478,1,0,Unknown,Terrorists/Non-State Militia,Haftar Militia,Unknown,-99,38,0,,71
2014,200,Syria,Middle East & North Africa,36.211683,37.1473,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,13,0,0,17
2014,200,Syria,Middle East & North Africa,35.958156,36.711897,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,8,0,0,10
2014,104,Kenya,Sub-Saharan Africa,3.935715,41.855167,1,0,Armed Assault,Police,Al-Shabaab,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,104,Kenya,Sub-Saharan Africa,3.935715,41.855167,1,0,Armed Assault,Police,Al-Shabaab,Firearms,-99,0,0,0,0
2014,104,Kenya,Sub-Saharan Africa,3.935715,41.855167,1,0,Armed Assault,Police,Al-Shabaab,Firearms,-99,0,0,0,0
2014,104,Kenya,Sub-Saharan Africa,3.935715,41.855167,1,0,Armed Assault,Government (General),Al-Shabaab,Firearms,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.3,44.4,1,0,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,4
2014,147,Nigeria,Sub-Saharan Africa,11.255256,14.153001,1,0,Hijacking,Police,Boko Haram,Firearms,-99,,0,0,
2014,4,Afghanistan,South Asia,36.098459,64.864461,0,0,Unknown,Police,Taliban,Unknown,-99,3,0,3,0
2014,4,Afghanistan,South Asia,36.098459,64.864461,1,0,Bombing/Explosion,Unknown,Taliban,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,35.100278,69.22,1,0,Armed Assault,Government (General),Taliban,Firearms,4,3,0,2,2
